Date,"Close Price"
"2015-02-05 12:57:00",224.94
"2015-02-05 12:58:00",224.94
"2015-02-05 12:59:00",224.98
"2015-02-05 13:00:00",224.84
"2015-02-05 13:01:00",224.82
"2015-02-05 13:02:00",224.92
"2015-02-05 13:03:00",224.99
"2015-02-05 13:04:00",224.92
"2015-02-05 13:05:00",224.96
"2015-02-05 13:06:00",225.02
"2015-02-05 13:07:00",225.03
"2015-02-05 13:08:00",225.05
"2015-02-05 13:09:00",225.07
"2015-02-05 13:10:00",224.86
"2015-02-05 13:11:00",224.53
"2015-02-05 13:12:00",224.48
"2015-02-05 13:13:00",224.54
"2015-02-05 13:14:00",224.74
"2015-02-05 13:15:00",224.59
"2015-02-05 13:16:00",224.54
"2015-02-05 13:17:00",224.44
"2015-02-05 13:18:00",224.27
"2015-02-05 13:19:00",224.26
"2015-02-05 13:20:00",224.26
"2015-02-05 13:21:00",224.05
"2015-02-05 13:22:00",224.04
"2015-02-05 13:23:00",224.2
"2015-02-05 13:24:00",224.32
"2015-02-05 13:25:00",224.31
"2015-02-05 13:26:00",224.44
"2015-02-05 13:27:00",224.45
"2015-02-05 13:28:00",224.41
"2015-02-05 13:29:00",224.64
"2015-02-05 13:30:00",224.53
"2015-02-05 13:31:00",224.46
"2015-02-05 13:32:00",224.5
"2015-02-05 13:33:00",224.44
"2015-02-05 13:34:00",224.51
"2015-02-05 13:35:00",224.49
"2015-02-05 13:36:00",224.52
"2015-02-05 13:37:00",224.54
"2015-02-05 13:38:00",224.52
"2015-02-05 13:39:00",224.51
"2015-02-05 13:40:00",224.55
"2015-02-05 13:41:00",224.56
"2015-02-05 13:42:00",224.53
"2015-02-05 13:43:00",224.58
"2015-02-05 13:44:00",224.58
"2015-02-05 13:45:00",224.4
"2015-02-05 13:46:00",224.04
"2015-02-05 13:47:00",223.88
"2015-02-05 13:48:00",223.99
"2015-02-05 13:49:00",224.25
"2015-02-05 13:50:00",224.19
"2015-02-05 13:51:00",224.4
"2015-02-05 13:52:00",224.49
"2015-02-05 13:53:00",224.81
"2015-02-05 13:54:00",224.88
"2015-02-05 13:55:00",224.79
"2015-02-05 13:56:00",224.77
"2015-02-05 13:57:00",224.67
"2015-02-05 13:58:00",224.62
"2015-02-05 13:59:00",224.71
"2015-02-05 14:00:00",224.76
"2015-02-05 14:01:00",224.56
"2015-02-05 14:02:00",224.55
"2015-02-05 14:03:00",224.48
"2015-02-05 14:04:00",224.5
"2015-02-05 14:05:00",224.5
"2015-02-05 14:06:00",224.53
"2015-02-05 14:07:00",224.59
"2015-02-05 14:08:00",224.63
"2015-02-05 14:09:00",224.72
"2015-02-05 14:10:00",224.78
"2015-02-05 14:11:00",224.7
"2015-02-05 14:12:00",224.8
"2015-02-05 14:13:00",224.8
"2015-02-05 14:14:00",224.77
"2015-02-05 14:15:00",224.69
"2015-02-05 14:16:00",224.56
"2015-02-05 14:17:00",224.49
"2015-02-05 14:18:00",224.47
"2015-02-05 14:19:00",224.69
"2015-02-05 14:20:00",224.74
"2015-02-05 14:21:00",224.72
"2015-02-05 14:22:00",224.6
"2015-02-05 14:23:00",224.78
"2015-02-05 14:24:00",224.58
"2015-02-05 14:25:00",224.51
"2015-02-05 14:26:00",224.53
"2015-02-05 14:27:00",224.57
"2015-02-05 14:28:00",224.59
"2015-02-05 14:29:00",224.68
"2015-02-05 14:30:00",224.75
"2015-02-05 14:31:00",224.7
"2015-02-05 14:32:00",224.81
"2015-02-05 14:33:00",224.82
"2015-02-05 14:34:00",224.72
"2015-02-05 14:35:00",224.82
"2015-02-05 14:36:00",224.75
"2015-02-05 14:37:00",225
"2015-02-05 14:38:00",225.08
"2015-02-05 14:39:00",225.23
"2015-02-05 14:40:00",225.1
"2015-02-05 14:41:00",225.23
"2015-02-05 14:42:00",225.25
"2015-02-05 14:43:00",225.41
"2015-02-05 14:44:00",225.42
"2015-02-05 14:45:00",225.39
"2015-02-05 14:46:00",225.33
"2015-02-05 14:47:00",225.4
"2015-02-05 14:48:00",225.48
"2015-02-05 14:49:00",225.46
"2015-02-05 14:50:00",225.37
"2015-02-05 14:51:00",225.41
"2015-02-05 14:52:00",225.28
"2015-02-05 14:53:00",225.1
"2015-02-05 14:54:00",225.05
"2015-02-05 14:55:00",225.09
"2015-02-05 14:56:00",225.23
"2015-02-05 14:57:00",225.12
"2015-02-05 14:58:00",225.14
"2015-02-05 14:59:00",224.78
"2015-02-05 15:00:00",224.8
"2015-02-05 15:01:00",224.72
"2015-02-05 15:02:00",224.88
"2015-02-05 15:03:00",224.99
"2015-02-05 15:04:00",224.74
"2015-02-05 15:05:00",224.73
"2015-02-05 15:06:00",224.71
"2015-02-05 15:07:00",224.59
"2015-02-05 15:08:00",224.68
"2015-02-05 15:09:00",224.73
"2015-02-05 15:10:00",224.62
"2015-02-05 15:11:00",224.64
"2015-02-05 15:12:00",224.61
"2015-02-05 15:13:00",224.76
"2015-02-05 15:14:00",224.66
"2015-02-05 15:15:00",224.66
"2015-02-05 15:16:00",224.63
"2015-02-05 15:17:00",224.51
"2015-02-05 15:18:00",224.54
"2015-02-05 15:19:00",224.51
"2015-02-05 15:20:00",224.55
"2015-02-05 15:21:00",224.46
"2015-02-05 15:22:00",224.5
"2015-02-05 15:23:00",224.4
"2015-02-05 15:24:00",224.56
"2015-02-05 15:25:00",224.61
"2015-02-05 15:26:00",224.44
"2015-02-05 15:27:00",224.51
"2015-02-05 15:28:00",224.45
"2015-02-05 15:29:00",224.73
"2015-02-05 15:30:00",224.57
"2015-02-05 15:31:00",224.63
"2015-02-05 15:32:00",224.78
"2015-02-05 15:33:00",224.56
"2015-02-05 15:34:00",224.45
"2015-02-05 15:35:00",224.04
"2015-02-05 15:36:00",222.91
"2015-02-05 15:37:00",221.87
"2015-02-05 15:38:00",220.61
"2015-02-05 15:39:00",218.65
"2015-02-05 15:40:00",217.82
"2015-02-05 15:41:00",216.95
"2015-02-05 15:42:00",217.2
"2015-02-05 15:43:00",217.66
"2015-02-05 15:44:00",217.72
"2015-02-05 15:45:00",217.88
"2015-02-05 15:46:00",217.79
"2015-02-05 15:47:00",217.64
"2015-02-05 15:48:00",216.7
"2015-02-05 15:49:00",216
"2015-02-05 15:50:00",216.16
"2015-02-05 15:51:00",216.09
"2015-02-05 15:52:00",216.09
"2015-02-05 15:53:00",216.52
"2015-02-05 15:54:00",216.37
"2015-02-05 15:55:00",216.58
"2015-02-05 15:56:00",216.4
"2015-02-05 15:57:00",216.09
"2015-02-05 15:58:00",215.86
"2015-02-05 15:59:00",215.96
"2015-02-05 16:00:00",216.01
"2015-02-05 16:01:00",215.98
"2015-02-05 16:02:00",216.08
"2015-02-05 16:03:00",216.08
"2015-02-05 16:04:00",216.33
"2015-02-05 16:05:00",216.4
"2015-02-05 16:06:00",216.78
"2015-02-05 16:07:00",217.07
"2015-02-05 16:08:00",217.21
"2015-02-05 16:09:00",217.22
"2015-02-05 16:10:00",217.08
"2015-02-05 16:11:00",216.37
"2015-02-05 16:12:00",216.01
"2015-02-05 16:13:00",214.66
"2015-02-05 16:14:00",214.68
"2015-02-05 16:15:00",214.68
"2015-02-05 16:16:00",215.12
"2015-02-05 16:17:00",215.36
"2015-02-05 16:18:00",215.38
"2015-02-05 16:19:00",215.55
"2015-02-05 16:20:00",215.64
"2015-02-05 16:21:00",215.49
"2015-02-05 16:22:00",215.81
"2015-02-05 16:23:00",216.08
"2015-02-05 16:24:00",216.23
"2015-02-05 16:25:00",216.32
"2015-02-05 16:26:00",216.24
"2015-02-05 16:27:00",216.18
"2015-02-05 16:28:00",216.32
"2015-02-05 16:29:00",216.41
"2015-02-05 16:30:00",216.19
"2015-02-05 16:31:00",216.37
"2015-02-05 16:32:00",215.97
"2015-02-05 16:33:00",215.91
"2015-02-05 16:34:00",216
"2015-02-05 16:35:00",216.03
"2015-02-05 16:36:00",216.14
"2015-02-05 16:37:00",216.38
"2015-02-05 16:38:00",216.55
"2015-02-05 16:39:00",216.71
"2015-02-05 16:40:00",216.71
"2015-02-05 16:41:00",216.63
"2015-02-05 16:42:00",216.71
"2015-02-05 16:43:00",216.77
"2015-02-05 16:44:00",216.64
"2015-02-05 16:45:00",216.67
"2015-02-05 16:46:00",216.6
"2015-02-05 16:47:00",216.63
"2015-02-05 16:48:00",216.3
"2015-02-05 16:49:00",216.26
"2015-02-05 16:50:00",216.24
"2015-02-05 16:51:00",216.25
"2015-02-05 16:52:00",216.2
"2015-02-05 16:53:00",216.3
"2015-02-05 16:54:00",216.37
"2015-02-05 16:55:00",216.33
"2015-02-05 16:56:00",216.4
"2015-02-05 16:57:00",216.26
"2015-02-05 16:58:00",216.12
"2015-02-05 16:59:00",216.22
"2015-02-05 17:00:00",216.27
"2015-02-05 17:01:00",216.11
"2015-02-05 17:02:00",216.09
"2015-02-05 17:03:00",216.2
"2015-02-05 17:04:00",216.11
"2015-02-05 17:05:00",216.05
"2015-02-05 17:06:00",216.11
"2015-02-05 17:07:00",216.01
"2015-02-05 17:08:00",215.55
"2015-02-05 17:09:00",215.12
"2015-02-05 17:10:00",215.4
"2015-02-05 17:11:00",215.3
"2015-02-05 17:12:00",215.28
"2015-02-05 17:13:00",215.55
"2015-02-05 17:14:00",215.51
"2015-02-05 17:15:00",215.64
"2015-02-05 17:16:00",215.67
"2015-02-05 17:17:00",215.73
"2015-02-05 17:18:00",215.79
"2015-02-05 17:19:00",215.54
"2015-02-05 17:20:00",215.75
"2015-02-05 17:21:00",215.87
"2015-02-05 17:22:00",215.94
"2015-02-05 17:23:00",216.13
"2015-02-05 17:24:00",216.38
"2015-02-05 17:25:00",216.51
"2015-02-05 17:26:00",216.41
"2015-02-05 17:27:00",216.46
"2015-02-05 17:28:00",216.41
"2015-02-05 17:29:00",216.51
"2015-02-05 17:30:00",216.61
"2015-02-05 17:31:00",216.83
"2015-02-05 17:32:00",217.13
"2015-02-05 17:33:00",217.32
"2015-02-05 17:34:00",217.34
"2015-02-05 17:35:00",217.5
"2015-02-05 17:36:00",217.61
"2015-02-05 17:37:00",217.43
"2015-02-05 17:38:00",217.38
"2015-02-05 17:39:00",217.44
"2015-02-05 17:40:00",217.65
"2015-02-05 17:41:00",217.54
"2015-02-05 17:42:00",217.56
"2015-02-05 17:43:00",217.45
"2015-02-05 17:44:00",217.58
"2015-02-05 17:45:00",217.88
"2015-02-05 17:46:00",217.62
"2015-02-05 17:47:00",217.47
"2015-02-05 17:48:00",217.41
"2015-02-05 17:49:00",217.55
"2015-02-05 17:50:00",217.51
"2015-02-05 17:51:00",217.52
"2015-02-05 17:52:00",217.23
"2015-02-05 17:53:00",217.02
"2015-02-05 17:54:00",217
"2015-02-05 17:55:00",217.12
"2015-02-05 17:56:00",217.15
"2015-02-05 17:57:00",216.87
"2015-02-05 17:58:00",216.89
"2015-02-05 17:59:00",216.67
"2015-02-05 18:00:00",216.66
"2015-02-05 18:01:00",216.83
"2015-02-05 18:02:00",216.72
"2015-02-05 18:03:00",216.76
"2015-02-05 18:04:00",216.91
"2015-02-05 18:05:00",216.76
"2015-02-05 18:06:00",216.85
"2015-02-05 18:07:00",216.82
"2015-02-05 18:08:00",216.84
"2015-02-05 18:09:00",216.82
"2015-02-05 18:10:00",216.91
"2015-02-05 18:11:00",216.88
"2015-02-05 18:12:00",216.96
"2015-02-05 18:13:00",216.93
"2015-02-05 18:14:00",217
"2015-02-05 18:15:00",216.91
"2015-02-05 18:16:00",217.03
"2015-02-05 18:17:00",216.95
"2015-02-05 18:18:00",217.1
"2015-02-05 18:19:00",217.11
"2015-02-05 18:20:00",217.12
"2015-02-05 18:21:00",217.25
"2015-02-05 18:22:00",217.42
"2015-02-05 18:23:00",217.29
"2015-02-05 18:24:00",217.17
"2015-02-05 18:25:00",217.09
"2015-02-05 18:26:00",217.24
"2015-02-05 18:27:00",217.16
"2015-02-05 18:28:00",217.09
"2015-02-05 18:29:00",217.04
"2015-02-05 18:30:00",217.01
"2015-02-05 18:31:00",216.86
"2015-02-05 18:32:00",216.84
"2015-02-05 18:33:00",216.84
"2015-02-05 18:34:00",216.91
"2015-02-05 18:35:00",216.79
"2015-02-05 18:36:00",216.93
"2015-02-05 18:37:00",216.97
"2015-02-05 18:38:00",216.89
"2015-02-05 18:39:00",216.91
"2015-02-05 18:40:00",216.68
"2015-02-05 18:41:00",216.73
"2015-02-05 18:42:00",216.62
"2015-02-05 18:43:00",216.82
"2015-02-05 18:44:00",216.68
"2015-02-05 18:45:00",216.64
"2015-02-05 18:46:00",216.65
"2015-02-05 18:47:00",216.63
"2015-02-05 18:48:00",216.66
"2015-02-05 18:49:00",216.69
"2015-02-05 18:50:00",216.66
"2015-02-05 18:51:00",216.6
"2015-02-05 18:52:00",216.57
"2015-02-05 18:53:00",216.6
"2015-02-05 18:54:00",216.62
"2015-02-05 18:55:00",216.7
"2015-02-05 18:56:00",216.5
"2015-02-05 18:57:00",216.4
"2015-02-05 18:58:00",216.27
"2015-02-05 18:59:00",216.34
"2015-02-05 19:00:00",216.38
"2015-02-05 19:01:00",216.31
"2015-02-05 19:02:00",216.24
"2015-02-05 19:03:00",216.21
"2015-02-05 19:04:00",215.88
"2015-02-05 19:05:00",215.62
"2015-02-05 19:06:00",215.57
"2015-02-05 19:07:00",215.64
"2015-02-05 19:08:00",215.79
"2015-02-05 19:09:00",215.75
"2015-02-05 19:10:00",215.69
"2015-02-05 19:11:00",215.79
"2015-02-05 19:12:00",216.01
"2015-02-05 19:13:00",216.2
"2015-02-05 19:14:00",216.2
"2015-02-05 19:15:00",216.18
"2015-02-05 19:16:00",216.16
"2015-02-05 19:17:00",216.15
"2015-02-05 19:18:00",216.25
"2015-02-05 19:19:00",216.27
"2015-02-05 19:20:00",216.21
"2015-02-05 19:21:00",216.28
"2015-02-05 19:22:00",216.32
"2015-02-05 19:23:00",216.38
"2015-02-05 19:24:00",216.35
"2015-02-05 19:25:00",216.37
"2015-02-05 19:26:00",216.43
"2015-02-05 19:27:00",216.41
"2015-02-05 19:28:00",216.76
"2015-02-05 19:29:00",216.85
"2015-02-05 19:30:00",217.26
"2015-02-05 19:31:00",217.32
"2015-02-05 19:32:00",217.4
"2015-02-05 19:33:00",217.36
"2015-02-05 19:34:00",217.38
"2015-02-05 19:35:00",217.43
"2015-02-05 19:36:00",217.31
"2015-02-05 19:37:00",217.31
"2015-02-05 19:38:00",217.26
"2015-02-05 19:39:00",217.29
"2015-02-05 19:40:00",217.43
"2015-02-05 19:41:00",217.3
"2015-02-05 19:42:00",217.26
"2015-02-05 19:43:00",217.41
"2015-02-05 19:44:00",217.33
"2015-02-05 19:45:00",217.44
"2015-02-05 19:46:00",217.3
"2015-02-05 19:47:00",217.31
"2015-02-05 19:48:00",217.26
"2015-02-05 19:49:00",217.27
"2015-02-05 19:50:00",217.35
"2015-02-05 19:51:00",217.36
"2015-02-05 19:52:00",217.35
"2015-02-05 19:53:00",217.34
"2015-02-05 19:54:00",217.36
"2015-02-05 19:55:00",217.21
"2015-02-05 19:56:00",217.2
"2015-02-05 19:57:00",217.25
"2015-02-05 19:58:00",217.29
"2015-02-05 19:59:00",217.27
"2015-02-05 20:00:00",217.27
"2015-02-05 20:01:00",217.24
"2015-02-05 20:02:00",217.12
"2015-02-05 20:03:00",217.25
"2015-02-05 20:04:00",217.23
"2015-02-05 20:05:00",217.26
"2015-02-05 20:06:00",217.3
"2015-02-05 20:07:00",217.42
"2015-02-05 20:08:00",217.44
"2015-02-05 20:09:00",217.34
"2015-02-05 20:10:00",217.39
"2015-02-05 20:11:00",217.49
"2015-02-05 20:12:00",217.34
"2015-02-05 20:13:00",217.32
"2015-02-05 20:14:00",217.28
"2015-02-05 20:15:00",217.38
"2015-02-05 20:16:00",217.35
"2015-02-05 20:17:00",217.3
"2015-02-05 20:18:00",217.32
"2015-02-05 20:19:00",217.3
"2015-02-05 20:20:00",217.23
"2015-02-05 20:21:00",217.29
"2015-02-05 20:22:00",217.3
"2015-02-05 20:23:00",217.5
"2015-02-05 20:24:00",217.68
"2015-02-05 20:25:00",217.63
"2015-02-05 20:26:00",217.49
"2015-02-05 20:27:00",217.43
"2015-02-05 20:28:00",217.35
"2015-02-05 20:29:00",217.08
"2015-02-05 20:30:00",217.23
"2015-02-05 20:31:00",217.19
"2015-02-05 20:32:00",217.18
"2015-02-05 20:33:00",217.08
"2015-02-05 20:34:00",217.1
"2015-02-05 20:35:00",217.11
"2015-02-05 20:36:00",217.09
"2015-02-05 20:37:00",217.15
"2015-02-05 20:38:00",217.14
"2015-02-05 20:39:00",217.29
"2015-02-05 20:40:00",217.18
"2015-02-05 20:41:00",217.14
"2015-02-05 20:42:00",217.26
"2015-02-05 20:43:00",217.29
"2015-02-05 20:44:00",217.41
"2015-02-05 20:45:00",217.43
"2015-02-05 20:46:00",217.5
"2015-02-05 20:47:00",217.56
"2015-02-05 20:48:00",217.71
"2015-02-05 20:49:00",217.72
"2015-02-05 20:50:00",217.73
"2015-02-05 20:51:00",217.8
"2015-02-05 20:52:00",217.9
"2015-02-05 20:53:00",217.83
"2015-02-05 20:54:00",217.86
"2015-02-05 20:55:00",217.83
"2015-02-05 20:56:00",217.96
"2015-02-05 20:57:00",218.01
"2015-02-05 20:58:00",218.04
"2015-02-05 20:59:00",218.03
"2015-02-05 21:00:00",218.16
"2015-02-05 21:01:00",218.01
"2015-02-05 21:02:00",217.89
"2015-02-05 21:03:00",217.8
"2015-02-05 21:04:00",217.9
"2015-02-05 21:05:00",217.87
"2015-02-05 21:06:00",217.81
"2015-02-05 21:07:00",217.81
"2015-02-05 21:08:00",217.83
"2015-02-05 21:09:00",217.86
"2015-02-05 21:10:00",217.96
"2015-02-05 21:11:00",217.75
"2015-02-05 21:12:00",217.78
"2015-02-05 21:13:00",217.88
"2015-02-05 21:14:00",217.98
"2015-02-05 21:15:00",218.01
"2015-02-05 21:16:00",217.94
"2015-02-05 21:17:00",217.88
"2015-02-05 21:18:00",217.88
"2015-02-05 21:19:00",217.8
"2015-02-05 21:20:00",217.66
"2015-02-05 21:21:00",217.51
"2015-02-05 21:22:00",217.72
"2015-02-05 21:23:00",217.7
"2015-02-05 21:24:00",217.65
"2015-02-05 21:25:00",217.58
"2015-02-05 21:26:00",217.41
"2015-02-05 21:27:00",217.5
"2015-02-05 21:28:00",217.39
"2015-02-05 21:29:00",217.46
"2015-02-05 21:30:00",217.46
"2015-02-05 21:31:00",217.36
"2015-02-05 21:32:00",217.36
"2015-02-05 21:33:00",217.37
"2015-02-05 21:34:00",217.35
"2015-02-05 21:35:00",217.34
"2015-02-05 21:36:00",217.42
"2015-02-05 21:37:00",217.29
"2015-02-05 21:38:00",217.45
"2015-02-05 21:39:00",217.43
"2015-02-05 21:40:00",217.4
"2015-02-05 21:41:00",217.3
"2015-02-05 21:42:00",217.59
"2015-02-05 21:43:00",217.52
"2015-02-05 21:44:00",217.51
"2015-02-05 21:45:00",217.46
"2015-02-05 21:46:00",217.43
"2015-02-05 21:47:00",217.56
"2015-02-05 21:48:00",217.41
"2015-02-05 21:49:00",217.64
"2015-02-05 21:50:00",217.63
"2015-02-05 21:51:00",217.81
"2015-02-05 21:52:00",217.86
"2015-02-05 21:53:00",217.8
"2015-02-05 21:54:00",217.71
"2015-02-05 21:55:00",217.81
"2015-02-05 21:56:00",217.79
"2015-02-05 21:57:00",217.7
"2015-02-05 21:58:00",217.78
"2015-02-05 21:59:00",217.74
"2015-02-05 22:00:00",217.75
"2015-02-05 22:01:00",217.68
"2015-02-05 22:02:00",217.64
"2015-02-05 22:03:00",217.66
"2015-02-05 22:04:00",217.5
"2015-02-05 22:05:00",217.52
"2015-02-05 22:06:00",217.66
"2015-02-05 22:07:00",217.67
"2015-02-05 22:08:00",217.62
"2015-02-05 22:09:00",217.47
"2015-02-05 22:10:00",217.45
"2015-02-05 22:11:00",217.51
"2015-02-05 22:12:00",217.52
"2015-02-05 22:13:00",217.41
"2015-02-05 22:14:00",217.57
"2015-02-05 22:15:00",217.67
"2015-02-05 22:16:00",217.57
"2015-02-05 22:17:00",217.7
"2015-02-05 22:18:00",217.5
"2015-02-05 22:19:00",217.47
"2015-02-05 22:20:00",217.49
"2015-02-05 22:21:00",217.61
"2015-02-05 22:22:00",217.62
"2015-02-05 22:23:00",217.65
"2015-02-05 22:24:00",217.62
"2015-02-05 22:25:00",217.56
"2015-02-05 22:26:00",217.6
"2015-02-05 22:27:00",217.56
"2015-02-05 22:28:00",217.53
"2015-02-05 22:29:00",217.67
"2015-02-05 22:30:00",217.58
"2015-02-05 22:31:00",217.58
"2015-02-05 22:32:00",217.62
"2015-02-05 22:33:00",217.63
"2015-02-05 22:34:00",216.74
"2015-02-05 22:35:00",216.39
"2015-02-05 22:36:00",216.6
"2015-02-05 22:37:00",216.44
"2015-02-05 22:38:00",215.98
"2015-02-05 22:39:00",215.95
"2015-02-05 22:40:00",215.86
"2015-02-05 22:41:00",215.73
"2015-02-05 22:42:00",215.77
"2015-02-05 22:43:00",215.83
"2015-02-05 22:44:00",215.96
"2015-02-05 22:45:00",216.18
"2015-02-05 22:46:00",216.29
"2015-02-05 22:47:00",216.31
"2015-02-05 22:48:00",216.45
"2015-02-05 22:49:00",216.79
"2015-02-05 22:50:00",216.87
"2015-02-05 22:51:00",216.87
"2015-02-05 22:52:00",216.87
"2015-02-05 22:53:00",217.04
"2015-02-05 22:54:00",217.01
"2015-02-05 22:55:00",217.08
"2015-02-05 22:56:00",217.21
"2015-02-05 22:57:00",217.32
"2015-02-05 22:58:00",217.28
"2015-02-05 22:59:00",217.24
"2015-02-05 23:00:00",217.15
"2015-02-05 23:01:00",217.35
"2015-02-05 23:02:00",217.37
"2015-02-05 23:03:00",217.49
"2015-02-05 23:04:00",217.46
"2015-02-05 23:05:00",217.46
"2015-02-05 23:06:00",217.53
"2015-02-05 23:07:00",217.35
"2015-02-05 23:08:00",217.56
"2015-02-05 23:09:00",217.38
"2015-02-05 23:10:00",217.27
"2015-02-05 23:11:00",217.44
"2015-02-05 23:12:00",217.34
"2015-02-05 23:13:00",217.23
"2015-02-05 23:14:00",217.18
"2015-02-05 23:15:00",217.36
"2015-02-05 23:16:00",217.26
"2015-02-05 23:17:00",217.21
"2015-02-05 23:18:00",217.13
"2015-02-05 23:19:00",217.18
"2015-02-05 23:20:00",217.09
"2015-02-05 23:21:00",216.97
"2015-02-05 23:22:00",216.84
"2015-02-05 23:23:00",216.78
"2015-02-05 23:24:00",216.84
"2015-02-05 23:25:00",216.91
"2015-02-05 23:26:00",216.81
"2015-02-05 23:27:00",216.53
"2015-02-05 23:28:00",216.68
"2015-02-05 23:29:00",216.6
"2015-02-05 23:30:00",216.65
"2015-02-05 23:31:00",216.63
"2015-02-05 23:32:00",216.65
"2015-02-05 23:33:00",216.79
"2015-02-05 23:34:00",217.1
"2015-02-05 23:35:00",217.07
"2015-02-05 23:36:00",217.13
"2015-02-05 23:37:00",217.03
"2015-02-05 23:38:00",217.16
"2015-02-05 23:39:00",217.16
"2015-02-05 23:40:00",217.2
"2015-02-05 23:41:00",217.17
"2015-02-05 23:42:00",217.19
"2015-02-05 23:43:00",217.19
"2015-02-05 23:44:00",217.31
"2015-02-05 23:45:00",217.32
"2015-02-05 23:46:00",217.37
"2015-02-05 23:47:00",217.43
"2015-02-05 23:48:00",217.44
"2015-02-05 23:49:00",217.46
"2015-02-05 23:50:00",217.32
"2015-02-05 23:51:00",217.21
"2015-02-05 23:52:00",217.05
"2015-02-05 23:53:00",216.95
"2015-02-05 23:54:00",217.04
"2015-02-05 23:55:00",217.01
"2015-02-05 23:56:00",216.84
"2015-02-05 23:57:00",216.89
"2015-02-05 23:58:00",216.97
"2015-02-05 23:59:00",216.87
"2015-02-06 00:01:00",216.63
"2015-02-06 00:02:00",216.74
"2015-02-06 00:03:00",216.8
"2015-02-06 00:04:00",216.87
"2015-02-06 00:05:00",216.78
"2015-02-06 00:06:00",216.76
"2015-02-06 00:07:00",216.76
"2015-02-06 00:08:00",216.84
"2015-02-06 00:09:00",216.72
"2015-02-06 00:10:00",216.69
"2015-02-06 00:11:00",216.86
"2015-02-06 00:12:00",216.81
"2015-02-06 00:13:00",216.85
"2015-02-06 00:14:00",216.95
"2015-02-06 00:15:00",216.92
"2015-02-06 00:16:00",216.86
"2015-02-06 00:17:00",216.83
"2015-02-06 00:18:00",216.83
"2015-02-06 00:19:00",216.95
"2015-02-06 00:20:00",216.92
"2015-02-06 00:21:00",217.05
"2015-02-06 00:22:00",217.13
"2015-02-06 00:23:00",216.98
"2015-02-06 00:24:00",217.04
"2015-02-06 00:25:00",217.01
"2015-02-06 00:26:00",217.22
"2015-02-06 00:27:00",217.25
"2015-02-06 00:28:00",217.4
"2015-02-06 00:29:00",217.64
"2015-02-06 00:30:00",217.76
"2015-02-06 00:31:00",217.84
"2015-02-06 00:32:00",218.24
"2015-02-06 00:33:00",218.13
"2015-02-06 00:34:00",218.15
"2015-02-06 00:35:00",218.17
"2015-02-06 00:36:00",218.69
"2015-02-06 00:37:00",218.43
"2015-02-06 00:38:00",218.37
"2015-02-06 00:39:00",218.21
"2015-02-06 00:40:00",218.34
"2015-02-06 00:41:00",218.17
"2015-02-06 00:42:00",217.9
"2015-02-06 00:43:00",217.9
"2015-02-06 00:44:00",217.89
"2015-02-06 00:45:00",217.82
"2015-02-06 00:46:00",217.79
"2015-02-06 00:47:00",217.79
"2015-02-06 00:48:00",217.87
"2015-02-06 00:49:00",218.03
"2015-02-06 00:50:00",218.15
"2015-02-06 00:51:00",218.09
"2015-02-06 00:52:00",218.12
"2015-02-06 00:53:00",218.19
"2015-02-06 00:54:00",218.1
"2015-02-06 00:55:00",218.2
"2015-02-06 00:56:00",218.09
"2015-02-06 00:57:00",218.21
"2015-02-06 00:58:00",218.1
"2015-02-06 00:59:00",218.22
"2015-02-06 01:00:00",218.04
"2015-02-06 01:01:00",218.09
"2015-02-06 01:02:00",217.97
"2015-02-06 01:03:00",218.03
"2015-02-06 01:04:00",218.23
"2015-02-06 01:05:00",218.33
"2015-02-06 01:06:00",218.33
"2015-02-06 01:07:00",218.22
"2015-02-06 01:08:00",218.25
"2015-02-06 01:09:00",217.89
"2015-02-06 01:10:00",217.88
"2015-02-06 01:11:00",217.89
"2015-02-06 01:12:00",217.89
"2015-02-06 01:13:00",217.89
"2015-02-06 01:14:00",217.81
"2015-02-06 01:15:00",217.88
"2015-02-06 01:16:00",217.85
"2015-02-06 01:17:00",218.16
"2015-02-06 01:18:00",218.01
"2015-02-06 01:19:00",218.18
"2015-02-06 01:20:00",218.19
"2015-02-06 01:21:00",218.24
"2015-02-06 01:22:00",218.39
"2015-02-06 01:23:00",218.7
"2015-02-06 01:24:00",218.85
"2015-02-06 01:25:00",218.7
"2015-02-06 01:26:00",218.68
"2015-02-06 01:27:00",218.83
"2015-02-06 01:28:00",218.73
"2015-02-06 01:29:00",218.8
"2015-02-06 01:30:00",218.83
"2015-02-06 01:31:00",218.8
"2015-02-06 01:32:00",218.78
"2015-02-06 01:33:00",218.87
"2015-02-06 01:34:00",218.89
"2015-02-06 01:35:00",218.88
"2015-02-06 01:36:00",219
"2015-02-06 01:37:00",218.99
"2015-02-06 01:38:00",218.97
"2015-02-06 01:39:00",218.96
"2015-02-06 01:40:00",218.96
"2015-02-06 01:41:00",219.05
"2015-02-06 01:42:00",219.1
"2015-02-06 01:43:00",219.3
"2015-02-06 01:44:00",219.27
"2015-02-06 01:45:00",219.44
"2015-02-06 01:46:00",219.42
"2015-02-06 01:47:00",219.32
"2015-02-06 01:48:00",219.26
"2015-02-06 01:49:00",219.19
"2015-02-06 01:50:00",218.97
"2015-02-06 01:51:00",218.83
"2015-02-06 01:52:00",218.85
"2015-02-06 01:53:00",218.8
"2015-02-06 01:54:00",219.04
